,Unnamed: 0,Date,AveragePrice,Total Volume,4046,4225,4770,Total Bags,Small Bags,Large Bags,XLarge Bags,type,year,region
501050,38.46394252361839,2016-01-24,0.9547751498279824,115177.6219725596,3817.656380941258,19091.2798010798,496.0444727672205,-638.753544077219,-3922.320839888365,-2563.9666823675025,-145.982539081241,organic,2015.030431281368,SouthCarolina
272864,33.07744476389858,2016-02-21,1.0146402393667973,316565.2509487018,606766.0282549948,18531.108894422134,688.851657477866,12243.524345712634,42738.01026058804,7574.336540076134,-74.1350055261672,conventional,2016.0154934356087,RichmondNorfolk
792175,30.481539456044917,2016-11-13,1.9326156298582364,14608.165556999058,-2056.885336107453,9401.46527155676,544.6430411637377,27912.836003411845,3914.123587242981,1878.2918583610744,57.21693065557959,organic,2017.971999433524,Atlanta
120469,46.31809845720676,2018-01-07,1.265659796810736,454901.98127074266,20255.683434247974,651.46487878878,-103.98078099317917,6756.9794967580665,80788.4364676382,3613.826288497995,-49.60989902432152,conventional,2015.0272014794537,Seattle
927377,24.7807891799168,2015-11-22,1.1957863969613791,2654166.047475463,563980.586471444,1691177.5994885664,14140.402501185345,104864.0955682198,1357592.3363452484,3793757.306816324,5966.693097474969,conventional,2016.004252555481,Columbus
113242,30.585439941306944,2017-09-17,2.070652655938545,10871.223770879536,-12464.728128018627,42186.13759047427,2100.528035392092,-7016.547888572246,8405.940205568031,634.5233720237104,-15.080009714905136,organic,2015.0111262360529,StLouis
418655,38.45093645830904,2018-01-21,0.9819572849254332,3014738.7386665866,446985.01568958326,505856.44516929495,120597.14001442007,230008.40860042605,1258784.5966457874,195479.903077303,19351.84675831891,conventional,2016.0163982755687,California
782436,22.685667797017857,2015-06-21,2.20054209234903,68892.79800529442,-8796.692538600008,-8848.125101291776,1117.1567230954067,-10255.41268073548,-980.8418229831376,1538.36662635539,27.2115633281169,organic,2016.0185772841785,Detroit
459269,45.34069224846458,2017-09-03,1.256452333691497,81051.61873603967,13806.462900328224,12056.921473352031,-495.37953394667073,-1018.2994644153788,74317.75153564732,3727.904908555918,122.0507157026068,organic,2014.999457211036,Indianapolis
92664,30.043011819690744,2016-04-10,1.4616340237421366,80583.23510300404,23450.927925595563,-21794.574570436795,461.28348864354,3177.684530625964,-7615.449950522957,-166.8229732781399,48.33330163753603,organic,2014.981505064354,Syracuse
458658,45.45673766370225,2016-09-04,1.0672108272326954,1229720.2053050138,2229187.1941205016,-6352.885260001034,1998.614821338944,29052.464112670878,206417.29014830556,1485.4434613651515,728.9733370305455,conventional,2018.03385254944,Northeast
796327,30.24147142932509,2015-03-29,1.1211364708414342,966096.9923525949,730762.5447699059,13876881.772370376,104340.11787346534,508545.1512648376,564929.2363351057,134048.58899074805,6567.025486287777,conventional,2016.9947574664227,SouthCentral
10173,33.27783424846061,2017-12-03,1.234572217328848,111929.61317963016,-14796.843511367637,96899.15263895527,-667.4231723466273,-4576.116361444743,11467.298566375495,-2685.2891931261984,-211.20359734476867,organic,2018.0895435329496,Indianapolis
672299,37.58353409934573,2018-01-14,1.7655801992021776,112757.86537358628,-5373.491033220759,29138.162344529253,77.04145463128418,56248.05031774686,24842.616249298502,2100.3849907005783,-88.25308751185946,conventional,2015.02501640058,LosAngeles
558731,25.947202142088532,2016-12-18,0.9981936250850908,80654.61511777726,2195.30305387038,111870.8197594629,882.927236630487,100848.19602633076,63658.70629667371,1975.6367157028876,157.99177552037094,organic,2015.008791648238,Columbus
563260,39.86799416648997,2017-10-29,0.9731432597561454,1466718.642901688,136522.81780038375,350187.4296847071,8992.645653526766,96442.3695146338,29208.22644657405,77572.56962636638,41.42146122028841,conventional,2015.995831449384,Detroit
70094,44.20547275562208,2017-03-12,1.7512976830936862,50085.42512312546,14665.602760581243,19491.480463916712,-127.55104082513668,-10324.596757347574,-3749.6654173876495,4570.41946387292,49.60486692523345,organic,2016.0137668811371,StLouis
406553,37.50385249840616,2015-04-19,1.7620906790691329,181538.2357320644,13991.738417376611,190606.6146595726,743.5884752354622,89050.74603301515,142959.5996742105,27946.693097491923,125.80400953779444,conventional,2016.0077555556336,Spokane
414516,47.6404430546127,2015-03-15,1.2216102748828297,3122881.508374003,104391.20765933632,10251412.264684888,228258.1748999275,302320.9229049929,414865.1129551941,132524.5593210364,-21.093715638919992,conventional,2016.9994493351044,Midsouth
24591,0.7801038135846932,2015-04-05,1.3997304652922204,52216.3366675076,153701.88537618815,14286.271986758147,16875.816118754818,60902.16336863092,37889.86298142654,4880.395240316057,-109.83942584341528,conventional,2016.020633903832,Plains
477473,2.5190911125671063,2015-10-04,1.9335722113923368,-19543.05959507324,4518.395858308581,9357.119774563644,-25.77229180870728,22473.70455815736,6619.044384608132,2442.828500567939,111.81134828509283,organic,2015.9971131162897,LasVegas
668741,27.71068878341084,2015-01-18,1.642815069344252,57141.27346560641,13762.128810934722,4275.666529105703,1298.8699817044253,-8758.983004529176,-7920.691318058601,13435.422883307694,70.076340980449,organic,2015.0260336426616,GrandRapids
216607,41.0363530017579,2015-01-25,1.381648901966785,231478.48001302476,698122.2412633062,22188.11531617229,10896.16618501671,658703.9769541426,53952.92462831592,25307.418482442918,-93.18639289534929,conventional,2015.0027941486687,Jacksonville
435863,7.664066815659345,2017-09-17,1.0323135413760047,3277562.0182255683,462252.5528757293,1351925.5627253747,299291.9815853133,762991.65592548,947060.6090001873,103281.99101274478,41871.71704651711,conventional,2014.987320987562,Portland
692530,19.632310626277437,2017-04-23,1.107172610360273,33133.07483965778,61.464220806896265,18005.966832592916,708.242108894374,-2642.492844562697,-1331.541641511144,4788.768509195769,235.38331894857563,organic,2015.0263229157904,TotalUS
442482,28.292332576103007,2016-11-06,1.725598060086,40135.28656598384,12871.954752310983,1269.062804229603,1741.4405653083502,36450.32163283259,9921.831456921442,2823.709837110488,-10.451647096218924,organic,2016.0086593070907,Detroit
190795,18.92793782432005,2015-05-24,1.8307133592969,3838.9461017261056,20712.887875543096,20889.00940324185,194.82581060038703,-5503.917722128568,106693.37069028842,620.8447206157225,22.08068251001737,organic,2015.99923305951,RaleighGreensboro
265921,41.56750465165483,2016-08-14,1.867559072309447,25042.85679965377,-10085.870043812623,-2741.2788098853507,758.7054122359459,3666.584726567447,-22322.0968419724,2121.138871231833,-75.74378260146588,organic,2015.9952729983463,StLouis
839942,-0.3067021905873308,2017-08-20,1.456465454054467,-29865.98866338425,27084.869742073824,51726.48150638383,212.09455888944612,6798.60911230212,-11446.728874917591,-1349.4427135418202,237.5756749592231,organic,2016.006319661269,GrandRapids
111673,49.775696478659775,2016-10-23,0.9884314579542358,130758.08924416522,-14486.892968997694,25399.096699966016,1615.7596614513664,14278.370235793573,40904.71736096664,2492.646300087439,75.73801144088384,organic,2015.9996949865451,Sacramento
529058,39.5582410147648,2015-08-09,0.978985231591854,954569.1862492592,21887.436077613136,438986.68792925647,25027.95146387538,1107840.960361056,176014.20254894104,3036.713257280655,106.87435758145064,conventional,2015.9889921747697,StLouis
251942,33.64674796093818,2016-04-17,1.6137172364270065,53484.32575973659,-757.6915378540525,22012.536731864995,1602.4544943485262,480.3599296633493,-15492.663271247264,-1554.6834478976982,7.5172286632045,organic,2015.010653126413,Tampa
499678,20.884261353613518,2016-09-04,1.2217423169614408,416862.2372870116,7815.953569027395,266763.0664560384,1750.1885322103308,-14157.415091479406,5587.877074921198,7386.568557796409,-155.76000305233958,conventional,2015.023874905811,Tampa
175820,35.4323103068701,2017-08-27,0.9074101062121156,15231.738694078736,20890.78549091681,22415.283193319658,-875.8949732625829,26208.17561364736,-10973.511162820876,6850.27881835166,-112.38871859369904,organic,2015.023406767791,LosAngeles
730333,9.389213914979578,2017-05-14,0.7651102020701354,472586.9022673346,36222.98173128562,36927.81665054744,46776.71886834804,10435245.768887827,173632.55194362887,227412.1637725345,-150.35566581425203,conventional,2017.0112986999436,Columbus
149533,19.76613841986875,2017-12-03,1.2410606996282112,287743.0226517808,-3936.647080614811,15094.321209471163,819.9534769759748,277791.0025352697,41169.45721747803,-662.7094799256777,-234.02937176366905,conventional,2018.027004910601,Spokane
971411,10.844365331235084,2016-05-15,1.2778255449142415,45220.76072846274,-16158.944235109371,14688.313779743055,1616.558205832953,16478.552320044848,-7900.377065995876,18474.580521166463,-110.80097480902614,organic,2016.0118853160384,Southeast
669258,8.79624263026652,2015-10-11,1.5564341343196246,33277.14401970912,4691.751003238017,-734.4427480977101,788.3937950726256,-28182.62079434631,-19099.178742728167,-1187.7730723659415,-29.86412842594093,organic,2017.0038968114795,Indianapolis
538908,43.27126699333397,2017-11-12,1.1900913624463496,68664.67778428455,60396.303779663554,1372.0248321197432,516.759791771168,98376.65171678575,28152.167116738485,3760.3249954642506,-64.74062509188363,conventional,2017.0248970255209,Roanoke
986457,13.273789839533524,2017-10-01,0.8464858745792643,2504164.083467954,2850017.331768666,1155982.588001964,102439.88035688788,1536557.0591391171,1541869.603894391,147148.16106217654,-82.7700701866163,conventional,2016.992781041771,Seattle
651242,21.323590086157218,2015-08-16,1.2254471441344748,5075226.138985547,276830.54466858343,1600706.2178795005,539742.0803187048,9357905.318563554,396341.36090613407,21978.81904787442,-151.31666547740116,conventional,2016.0087705332048,Northeast
571497,27.83202709886983,2017-07-30,1.252742803634625,84122.23060627235,15769.427995542095,48709.84765793164,1814.1808699428775,35841.89704201181,45394.47503251175,322.4335282782556,-21.90608903689948,conventional,2015.0228623069008,Indianapolis
293912,37.434857852416776,2016-01-03,0.7292457131932752,964968.0189387832,2459657.172852765,820312.3686739234,11203.073118618024,268381.55244925385,379213.6743469657,39184.3325816649,2852.365217423708,conventional,2018.0499450873083,DallasFtWorth
59577,22.858878290347068,2016-10-09,2.36140164203182,107085.88070846502,7595.975170413718,-10064.779124841594,-210.7839582388071,22056.414839659672,-6223.8282850064215,3224.051357605105,-192.98303494262169,organic,2014.993854066331,Pittsburgh
879721,41.32728245010746,2017-05-14,1.213896344891936,973864.9392581582,75933.54298022341,1884827.9018224147,94901.38897791094,461428.3602902636,37697.72090245778,79824.31584402709,13624.691421601288,conventional,2014.9812036646315,GreatLakes
574716,21.3992411220292,2015-10-11,0.8524947431469396,78784.80908717035,4634.364911683262,189303.17322695628,2469.146827056489,37798.44070417158,58098.60632145853,25925.049863251043,-56.84987525440489,organic,2016.0075874435072,SouthCentral
294085,4.9891881685067405,2016-02-21,0.8462786346247182,1239727.020916312,54622.98952386661,10250147.314836536,11801.708234784894,75505.20754083793,118125.89550416352,153483.95121438947,-26.593461720952416,conventional,2017.0109514559524,Spokane
188785,43.71372636306576,2017-07-09,1.2076133371919002,1310711.5596673328,-29905.684732639853,-8049.208565523097,976.2016326468548,5932.672032692102,55699.66960639369,107000.82990181602,-77.11394268738626,conventional,2014.9900731465416,Indianapolis
607921,40.25652658350833,2017-04-23,1.3404788482232313,246112.14934064017,12186.397058571762,29521.727261962027,786.3873799819703,28516.988064231708,99250.17244043144,6520.848883392575,202.89469501404736,conventional,2015.997839299541,Albany
990948,31.618853727457243,2017-11-12,0.7858697820822196,856274.0125959726,9082959.057197342,16200.321669830088,1320.5642047290437,102039.3351223388,94771.07500394416,-703.0811171586854,30.671740006611827,conventional,2015.9854664124696,Chicago
89522,15.272147166539176,2015-08-16,1.0870421203380745,979977.2628985798,129390.30927073683,364524.5072531521,1784.4042783314385,11079.148954148688,24750.467152004225,3449.9775660703795,-114.4402833897447,conventional,2015.0314881239135,RichmondNorfolk
60660,24.639608751789087,2015-05-03,1.3351725898655151,414141.46024395176,59508.81427641643,102221.86980558584,14638.46874567162,107636.62594536,75275.340920912,-4892.479155007055,8.131970525939336,conventional,2016.002076108913,HarrisburgScranton
608538,18.904291666895904,2015-11-08,1.2244771845786424,1349956.3636045333,2959.8517865732465,439315.9179683036,2010.8447021395496,56969.70891576259,19764.598391211497,2381.666931454777,910.4822592682284,conventional,2016.020735306099,NewYork
285190,24.15170320054477,2016-11-13,0.9317534291009386,36475.15395637997,5351.317363958755,26127.049488197707,1615.9164770509387,-21989.893033262764,18649.85590652161,3773.237251904623,-73.47752044142116,organic,2015.9941539450745,RaleighGreensboro
588217,19.923426907312283,2016-05-08,0.9093053590784372,191874.12653690093,449922.3292383629,22200.88911432105,750.2888340191321,236984.0130959266,55331.96027684592,38607.39047503566,99.95752100863058,conventional,2015.000420101188,Detroit
588341,32.89075821933976,2016-05-08,1.5934765149884935,36147.758973847696,-238.14478682294703,-29641.20258639956,1749.9097649959615,8605.223520921038,20409.039334731195,6187.999336215411,31.14439916975245,organic,2014.9775054068816,Jacksonville
442098,46.96984901350376,2017-12-10,0.85054698263316,2664145.267118924,3045.3419030328955,2244369.3305590483,19880.38840278113,2131405.4517511004,245977.3770435213,514687.61545868695,7777.578279350516,conventional,2016.007866742276,Albany
33220,47.97098961793317,2016-01-31,1.2918950905644857,226760.6833419194,13608.881925948312,26822.838466271234,1431.491856472375,-12100.930930373215,24246.010014066225,6557.4029258199325,18.801568485083543,organic,2015.0062168696336,Atlanta
698611,18.413257324661277,2015-05-24,1.41257216862826,127032.17107615992,21419.90864319184,12266.793430539265,758.7934040149496,-11923.929798043404,3441.204720429739,1360.658324875889,192.76863371341335,organic,2015.0140411045224,Spokane
285020,29.59228222862928,2018-02-25,1.319530472727104,1340810.9166794848,-25884.732157600472,-10104.115478355468,39334.288750013206,261408.58757509783,3652.8978488583743,3346.561334985135,19.90173845241684,conventional,2016.0019382091784,Pittsburgh
832225,21.583205011393986,2015-12-13,1.042830070031314,1228118.7502788058,656333.2121567832,190653.81760867525,18418.046978304388,136426.27204671275,71393.73050505384,140.34484866420075,7725.387554508864,conventional,2015.9946635197764,Detroit
552324,34.04944711093279,2017-03-19,1.309919164497808,104357.2787629128,10933.00525472646,-1626.685734685581,613.9230953092674,42851.72135392732,-5634.833491041129,14243.798284060984,-128.2121250528283,conventional,2017.9869329321775,Boise
307085,23.060210165670732,2016-12-11,1.1023202253258175,3962095.905161149,1647687.6767389304,-46.48220967495763,134710.1817676786,48158.17303225906,147858.5920026784,4032.1136843891527,-98.70280781026604,conventional,2016.013688575767,SanFrancisco
659871,25.88773661670565,2017-03-19,1.3692288444703409,-15141.434023086702,21765.333556747897,1375.7934355001144,767.3925841603245,-4213.13046972651,-807.5917806384541,12570.204885116891,-88.69194022951693,organic,2015.005176163586,Boise
470146,45.87842482793273,2017-02-05,1.6881144770345566,24659.811205193106,-11810.063598638915,39334.98751045347,-213.6981750741276,10964.281702092025,-12486.450281722678,6920.661178186775,-71.81649970835261,organic,2016.007695643979,Pittsburgh
189973,35.11961479462685,2015-10-18,1.502669344243689,19637.268286640265,3449.256835076661,-8498.548555627347,638.4063286180717,7409.876795318029,-2013.4979057464848,18850.60735915018,-29.78982278384422,organic,2015.0026213531296,NorthernNewEngland
698990,1.1539937830209703,2016-11-06,1.9919222491403257,37488.03130492897,18445.197212279218,706.2328417191729,1444.4946038234568,33667.53175362346,3429.1645438878663,1750.1074265129257,-69.49173184247422,organic,2015.0078482449887,Orlando
987317,29.212205091614692,2017-08-13,1.7811492022237936,56923.563398107086,-14186.018492927164,316.888071545829,291.0263265734337,8539.647030209928,-7220.740014613434,2746.0972577321872,-69.44976513439755,organic,2015.003121908728,Detroit
136216,40.694815874517154,2016-12-18,1.194440804551726,77941.82011017948,23799.10540090775,6074.316501875342,-155.43966086266414,2798.416962583972,48535.78895712656,1816.9310321260632,36.27817623189704,organic,2015.0218639186949,Boston
923738,27.63624798942241,2017-10-01,1.2393426117856463,-9644.992254304443,17355.36216746403,15830.781980763695,1474.7778081929243,11979.442432851518,10544.88501249072,1596.1943317889006,71.80737280909524,organic,2015.9940232902568,HartfordSpringfield
880552,35.51054195167696,2016-06-12,1.7737280384330865,854116.00765966,51337.9218262381,264685.8798595877,953.2897017722356,-4208.299897586765,60562.84215750518,-793.7063094008397,-30.34520252827095,conventional,2016.002291519654,Atlanta
831739,4.325624553974345,2015-01-11,0.9948850315564328,299300.64243041386,4778.287241874327,20965.34353505437,18828.89611782607,-22955.717510903312,43281.09901569183,2176.485236246114,-163.5019118973227,conventional,2015.999504825676,LosAngeles
600588,35.80317485226996,2016-01-10,1.435253761697758,62577.71498801346,-12756.925654447316,3370.4499884765555,1461.753578262012,-1630.331408119462,-20164.814046714167,4559.389776466369,-105.16167593976022,organic,2016.0033565985052,Tampa
601471,15.0519065854641,2018-02-04,0.8345396952748281,593366.5574107873,2861.900787545233,72765.15863118657,2093.5219657543657,87004.64404380356,49916.02476546285,2516.9368078189464,45.91587893050957,conventional,2017.024578733883,Indianapolis
632114,16.988717228206404,2017-09-03,1.0958968648057408,1303833.9393116,11203467.281440336,904066.5271779996,14067.40407971604,281848.8840104781,112440.27765959552,139425.6100113789,1889.1116510176605,conventional,2015.9952679854664,MiamiFtLauderdale
292169,40.18904893872558,2016-06-05,1.4227944241258583,120293.37725773774,11190121.238993764,33880.378434211285,1022.1063614811133,3861.059714239499,12737.60688306822,674.7088789778494,69.88044474161757,organic,2015.0123695486025,Denver
632323,37.88026155753503,2015-01-11,0.8169186455475891,461626.7584379556,-7987.282038230417,75844.72163358424,1646.1944735222658,4297.4861530987255,15101.43053729192,-112.4496402467255,-63.07870550024133,conventional,2015.025065497688,Southeast
984670,27.78056727335964,2016-07-03,1.3819002294920018,60869.63526761633,-11122.462350859763,24091.497505453022,2611.52917092329,49515.56079742722,9205.313055710249,485.1954443115205,-57.30242557799456,conventional,2016.9924195489048,Orlando
954972,20.27590316534558,2016-01-31,0.933158469680927,1169463.4477982672,94157.62611574068,334274.6001567436,18346.90287168275,718935.3930215538,93145.9527342187,1659.5768912139708,4.385993649224975,conventional,2016.0073465307653,LosAngeles
345059,31.328705365023936,2016-09-25,2.285887189952748,3095528.876907058,106083.7576610789,48064.03503967981,21166.333498055144,87152.56976166954,132904.12977641344,3179.0133998498013,3595.9197138620457,conventional,2016.0091097155423,Southeast
439309,45.39655674970395,2015-01-11,1.423719294555715,20181.4250226387,-4514.960401519546,169.40972737130505,1464.0366629413963,13909.766074448926,38229.752310870776,570.144473190858,-96.85811032131032,organic,2017.0014934614087,SanDiego
506331,14.062185356768325,2016-12-25,0.7225836531594321,1321815.6653828777,1979351.751247318,1521504.710214393,12722.610088514984,164615.6373952144,911151.516088873,1308516.336796965,6643.079289292723,conventional,2016.0050773821688,Columbus
187026,5.649294720506449,2018-03-25,1.206489050483306,147688.89776824595,10043.095994654372,102976.63175360548,1418.390448384293,107442.40068580712,34752.63232731563,42479.68074433101,-66.5391012755136,conventional,2016.0102775047224,Houston
371581,23.53986152579192,2017-01-08,0.9036004322871042,67005.91720988548,9154.35889991012,6290.667068494148,1082.4309646160953,37343.21068587112,19247.166728886805,3093.028907367944,1.140609838452562,organic,2015.9948590482709,GrandRapids
496202,7.735636052921722,2018-02-18,1.789915512641751,38152.15360027679,-7967.604435714468,-7809.235153309461,284.45173039252285,-15537.408455797073,-2194.9667354277744,2827.7011062514257,-161.55626260321733,organic,2016.0022249371275,Louisville
660667,0.544582934415569,2016-05-08,1.6656979279366275,516349.3256591175,14494.463264764938,266588.2560432366,2417.43832973584,45705.624908276506,39230.26798597741,-1024.202228874787,-62.52528826370062,conventional,2015.9946018721355,DallasFtWorth
375751,11.563239483224464,2017-02-12,1.3145323984408743,-33540.62800679647,15200.350003833775,-23579.274612232555,736.7269247711431,205262.73178613716,39257.22330974448,2813.115500122248,86.60277469206098,conventional,2016.0033429284647,Denver
141747,2.182766714596151,2015-04-26,1.040581843022573,560766.6988707831,2776580.240929483,3073648.726883974,13686.104820438108,148602.70854671067,176773.52267987892,2528331.0032538534,-41.40419912991808,conventional,2016.0132917005285,California
760276,27.624402086687702,2018-02-18,1.3658337808224494,96923.49873507004,7540.335094308924,-9530.284629028958,787.2057071433001,-20710.359718834938,-18976.330565496704,-1479.2605828937033,16.37630947907453,organic,2016.991788761807,Orlando
642092,40.70446040261604,2017-10-29,1.2280000673449072,2944252.6692185244,682307.6222630267,468547.6513076112,122994.0564412241,141402.19639629743,88839.22486449487,195021.46241080997,12398.203256553808,conventional,2015.993471612375,Sacramento
257716,40.69880291758543,2016-04-10,1.6319307214381829,83386.41389554192,28459.229871225056,2449.602704830866,830.9794291570768,5896.723026942236,-8029.312002543985,152032.57652946777,-121.65796792719908,organic,2015.9971729975812,Albany
948360,1.3343276158639896,2016-01-24,1.6584324118594287,90686.41433400854,5462.488682524489,29635.56571816824,734.0399386581735,-7421.453829393553,-3947.57182174215,330.6134375685722,45.80448288809879,organic,2016.01053082214,Seattle
598878,16.016927719211736,2017-10-29,1.523123862442079,28258.20456667719,2525.0009962005915,-16710.90285221613,-522.6050511202311,4471.147057874523,-17576.014561986907,18146.66427140765,-39.01145258757043,organic,2016.997971958631,Indianapolis
316275,39.77861969220026,2015-02-22,0.9866724010579077,3531053.443264724,543578.261459933,334460.168575788,503.3880793031957,98928.25183424364,1036040.6509757967,25254.573412015343,760.2721177044673,conventional,2015.9997635909656,RaleighGreensboro
612837,7.772149357620331,2016-07-17,0.7297362522108212,40988690.76787778,1600218.72441729,100091.50971933208,136913.16266502958,86587.81150541572,195354.5083401291,89135.73876269339,101.39437640072325,conventional,2017.00394171296,Boise
805411,5.85374014347536,2017-06-25,1.4115155187457318,-3897.029998019149,26440.121726570505,4225.021876280716,269.5646958746342,57446.285238677,222.1141535223578,2034.267145939456,20.297918171389163,organic,2015.9964022716988,MiamiFtLauderdale
859653,46.77903619979048,2015-02-08,2.210807679060991,-4329.730439941544,-10771.028620894282,-12134.013700195384,-1217.367885195823,-5440.905721083584,-4844.307865986909,7104.000110479236,-15.97572977413564,organic,2016.005774310592,Jacksonville
464430,34.47584121935518,2015-06-28,1.471449992029505,-11045.211579625196,18496.403111912627,-2003.673020392709,-225.72386286846356,-12430.73974129092,2411.4236232472067,2479.1087147721955,-32.27403817338846,organic,2014.9969903266528,Nashville
164817,1.5356522736452884,2016-01-24,1.3532425412288864,1122770.7878108055,20869.74264079578,6718.752035966308,2615.2037770531247,10444.459513874435,17793.257019245248,24800.878547832515,20.627443781873836,organic,2017.0144569115976,Detroit
117570,-2.8168411843973997,2015-08-23,1.2099332600366262,353637.9332336193,21271.506324461126,2274.3676259836084,-938.371233980813,-589.1198502667994,8322.293428791198,3890.398667364785,77.9995346187814,organic,2015.9985168374023,SanDiego
159550,4.795525292135826,2017-07-30,1.2072470375679198,-56712.7401975882,5469.272406470832,11376.837291102553,565.0258684207598,4419.790092730535,-9941.943498429751,2754.1439998208107,-59.74825471278092,organic,2015.0018185892416,MiamiFtLauderdale
235476,40.60890443344432,2017-03-26,1.887378073876025,56160.61791934789,15722.80330273529,-13967.568681585955,559.6045368711028,562.5260480883808,-11161.720814652052,27540.59818437113,57.716511257211394,organic,2017.0065339075663,Orlando
675246,40.53688252987413,2016-02-21,1.2600345590305464,114360.03043016048,-9948.54513115939,76190.80200217961,31.03408680450121,18455.84766914387,47677.67601209613,-1916.047384161976,-136.30998189301664,organic,2018.0357172054369,Pittsburgh
935653,7.755838542064605,2016-05-08,1.9826486170788995,-19905.15026111368,15915.039375914992,-8800.285743057064,1137.2879980224411,-340.36181558739736,4435.540851780435,507.337960016325,22.491001071487403,organic,2016.0001567737695,Orlando
571930,5.984963290152402,2016-05-08,1.8690115697859,-57225.26942513097,13514.476924916347,1969.378337948572,-61.03475312419397,-19436.49396643741,-12535.268664330226,299.3532724307297,-43.78423681076464,organic,2016.006648752188,Jacksonville
141521,48.821927853393206,2015-05-31,1.2993729170086032,488439.0977023757,469930.3036440172,39048.21023472523,600.8794261752254,220459.01723636076,15017.899980949376,22253.134601723206,104.45808591276445,conventional,2016.9973124562443,West
695047,31.211518410838217,2017-10-08,1.4542845778292464,86016.37754909805,-1295.1222649796755,1111.8045111241154,2235.9420668826874,21078.01964773771,17537.133757312287,2236.1677380099754,-139.16806252533618,conventional,2015.0108019359247,CincinnatiDayton
904552,-0.4697272848934211,2015-10-18,0.9467001814234832,105622.4949777868,-20518.15585275446,-6524.7711606129615,16176.930829450635,10116.185842497543,-14836.810979911224,22953.50266068743,-90.25832114208704,conventional,2016.99719282502,NewOrleansMobile
779800,38.54773976503754,2017-01-29,1.2709767144175927,428518.8539107221,2737.142532968768,-311.6435331210705,1436.5342591833512,87134.3471874667,14665.36117145876,600.1542843824607,-149.1430256997227,conventional,2015.015279093374,Plains
994692,36.89792244401675,2015-05-17,2.106756849822814,91108.49843015082,706.6641207950988,22448.09667684789,1643.423871711369,37264.72451887801,9723.538761633254,5436.869481895469,28.76046393825693,organic,2016.0015949410667,Chicago
833152,9.21197065786632,2015-09-13,0.7211262948555219,3607488.1284483513,543058.7289947589,464126.895795828,5021.324664708515,239418.00459289525,1230414.251369459,763301.5527069104,1831.5843658182823,conventional,2016.9978790427965,Midsouth
38947,47.59183621491294,2016-12-04,1.2244332612322038,407521.8817093765,3130.7655800008706,37352.91122265827,1264.3119609443982,63625.43642185118,29813.733446885893,2753.418111986791,8124.783352410859,conventional,2015.9975494170983,HartfordSpringfield
890511,29.24646995631718,2015-01-18,1.3360204363167196,-3432.947433482557,2342.7864928444087,7750.252260510394,194.83313420714757,-6473.351114609019,-591.7423730122428,2697.796349097982,-92.85299626302772,organic,2017.0148645205531,NewOrleansMobile
389135,46.96687291833489,2017-08-27,1.0892057443109189,1436435.744136545,-17838.57871771476,29462.384204571183,1034.2439856404471,121127.24886034286,27253.81852227721,3029.4515434411005,246.88309582015503,conventional,2015.005504079008,HarrisburgScranton
553125,37.71843399819798,2016-03-20,1.8303568053421169,20868.7090149116,-1100.2602728294169,1221.2371364298924,-232.1888897548967,7355.460612794024,-7499.571698113356,-1667.5225496676185,-61.89006990328987,organic,2017.9633672982573,Jacksonville
789215,41.5489557322644,2015-06-07,1.3890896177402017,24074.44413240924,-5946.309784178698,-6402.223098575892,-538.206611975482,38733.60368074572,35647.67987266801,2978.976313143356,9.76273343226901,organic,2017.014284006552,NorthernNewEngland
866290,5.823896484032437,2015-01-04,1.2220598182084088,295014.6116135929,18168.098959785,108038.13680721656,1279.0671660198534,23565.32903420121,72864.56393049832,8678.016991068449,202.549653169537,conventional,2017.0105587467344,GrandRapids
518512,8.203905742355118,2015-10-11,1.7010644281821263,39007.12984603012,2043.982194581228,-2709.2543932471963,510.79217340611854,3640.5602366273,2458.971100338449,21379.19283957465,-52.23113042245781,organic,2016.9961455845,RaleighGreensboro
474201,-0.3861253014595514,2017-07-09,2.1315876754708,3956504.037179663,348813.97156486136,244305.5621362096,296565.28187567496,733699.4097530751,1000282.5440728932,24528.337050600592,73036.24091289692,conventional,2015.9948366557887,Denver
713402,26.819664439630603,2018-03-04,1.892945853488456,15390.430058568709,19235.6899668463,-5099.605589067609,428.5640910059448,10075.268640249393,-6042.786583650487,22939.06095464597,258.1834459361717,organic,2016.0034640827976,Pittsburgh
342520,21.750705037419884,2015-01-25,0.8607072906090164,1131162.6063361624,69469.49317301548,281741.8136049629,148087.00563674368,27160.29858195224,38126.44465547435,3198.969846822324,1322.9515154962623,conventional,2015.014041275835,Northeast
404381,36.695379014248566,2016-03-13,1.332210240385204,1263081.1972135203,3705076.9413988097,1094363.7938182645,12140.590703907654,817182.8440525088,155336.08017611533,373075.9170291519,46748.74693825787,conventional,2015.0037899473912,DallasFtWorth
729301,0.2634442808788642,2016-09-04,0.803297959755249,131148.06869271566,-22307.01398142644,21863.164751612785,689.1123055466203,78067.63974569616,26778.085961431745,4749.77998803936,62.173289264656745,conventional,2015.0153261961636,SanDiego
692922,15.524597376536557,2017-01-08,0.8035569517061348,1165514.4043226158,13759838.536839422,199988.6571936646,30102.175599777423,10094452.706438662,552715.0459937613,148298.76432503908,56.13172621534373,conventional,2014.9911594844505,West
